t1,t2,t3,t4,CF12_34,CF12_34_lo,CF12_34_hi,CF13_24,CF13_24_lo,CF13_24_hi,CF14_23,CF14_23_lo,CF14_23_hi,genes
bicolor.eurysomas,Eagle.Lake,isolatus,P..macrolepidotus,0.3704,0.2593,0.472795,0.3889,0.281175,0.5088,0.2407,0.1489,0.3333,54
bicolor.eurysomas,Eagle.Lake,isolatus,P.macrolepidotus,0.3793,0.2769,0.48442,0.3448,0.2419,0.4545,0.2759,0.1786,0.371,58
bicolor.eurysomas,Eagle.Lake,isolatus,P.macrolepidotus,0.4348,0.3158,0.5435,0.3261,0.2128,0.440035,0.2391,0.1429,0.35007,46
bicolor.eurysomas,Eagle.Lake,isolatus,P.macrolepidotus,0.2885,0.1864,0.39696,0.4231,0.31106,0.537075,0.2885,0.1803,0.3953,52
bicolor.eurysomas,Eagle.Lake,isolatus,Railroad.Valley,0.3393,0.2292,0.452815,0.3929,0.2778,0.5,0.2679,0.1667,0.3704,56
bicolor.eurysomas,Eagle.Lake,isolatus,Railroad.Valley,0.3333,0.2381,0.436645,0.5167,0.41062,0.625,0.15,0.08057,0.2273,60
bicolor.eurysomas,Eagle.Lake,isolatus,Railroad.Valley,0.3333,0.216175,0.44748,0.4222,0.3077,0.5435,0.2444,0.1489,0.355675,45
bicolor.eurysomas,Eagle.Lake,isolatus,Rose.Creek.Reservoir,0.2653,0.1628,0.367355,0.5918,0.4783,0.7115,0.1429,0.062435,0.2292,49
bicolor.eurysomas,Eagle.Lake,isolatus,Rose.Creek.Reservoir,0.0952,0.0339,0.164325,0.6349,0.528535,0.73913,0.2698,0.171305,0.3621,63
bicolor.eurysomas,Eagle.Lake,isolatus,Rose.Creek.Reservoir,0.0588,0.01559,0.1154,0.7451,0.653055,0.84383,0.1961,0.1064,0.2885,51
bicolor.eurysomas,Eagle.Lake,isolatus,thalassinus,0.2982,0.1961,0.39622,0.3509,0.2424,0.4576,0.3509,0.25,0.46042,57
bicolor.eurysomas,Eagle.Lake,isolatus,thalassinus,0.3784,0.25,0.5122,0.2703,0.15,0.3947,0.3514,0.2222,0.48723,37
bicolor.eurysomas,Eagle.Lake,isolatus,thalassinus,0.2647,0.1429,0.4,0.3235,0.2,0.4571,0.4118,0.2703,0.5556,34
bicolor.eurysomas,Eagle.Lake,isolatus,thalassinus.vaccaceps,0.2623,0.166575,0.36211,0.2951,0.19985,0.396815,0.4426,0.3333,0.549,61
bicolor.eurysomas,Eagle.Lake,isolatus,thalassinus.vaccaceps,0.1887,0.1,0.270325,0.283,0.183605,0.38602,0.5283,0.4167,0.6415,53
bicolor.eurysomas,Eagle.Lake,isolatus,thalassinus.vaccaceps,0.1698,0.087,0.258635,0.2264,0.14,0.3256,0.6038,0.4909,0.70697,53
bicolor.eurysomas,Eagle.Lake,isolatus,Upper.Humboldt.River,0.1579,0.082,0.25,0.6842,0.58133,0.787265,0.1579,0.0794,0.24,57
bicolor.eurysomas,Eagle.Lake,isolatus,Upper.Humboldt.River,0.1395,0.0571,0.2308,0.6977,0.5833,0.8085,0.1628,0.075,0.260045,43
bicolor.eurysomas,Eagle.Lake,isolatus,Upper.Humboldt.River,0.1951,0.0909,0.3043,0.5854,0.4524,0.7,0.2195,0.1136,0.3333,41
bicolor.eurysomas,Eagle.Lake,Lida.Pond,Little.Fish.Lake.Valley,0.3194,0.2254,0.4054,0.3194,0.235255,0.4177,0.3611,0.267555,0.4531,72
bicolor.eurysomas,Eagle.Lake,Lida.Pond,Little.Fish.Lake.Valley,0.2857,0.208275,0.375,0.4026,0.30879,0.49411,0.3117,0.22538,0.39483,77
bicolor.eurysomas,Eagle.Lake,Lida.Pond,Little.Fish.Lake.Valley,0.2388,0.154845,0.3333,0.3582,0.258075,0.45571,0.403,0.309845,0.5063,67
bicolor.eurysomas,Eagle.Lake,Lida.Pond,Little.Soda.Lake,0.2449,0.1429,0.34785,0.3878,0.276565,0.5,0.3673,0.2545,0.488425,49
bicolor.eurysomas,Eagle.Lake,Lida.Pond,Little.Soda.Lake,0.2909,0.19226,0.393425,0.3455,0.245565,0.4545,0.3636,0.2545,0.476235,55
bicolor.eurysomas,Eagle.Lake,Lida.Pond,Little.Soda.Lake,0.2456,0.156835,0.3455,0.3158,0.2115,0.4167,0.4386,0.3333,0.546915,57
bicolor.eurysomas,Eagle.Lake,Lida.Pond,McNett.Ranch,0.913,0.858525,0.95702,0.0435,0.0109,0.084205,0.0435,0.0112,0.084245,92
bicolor.eurysomas,Eagle.Lake,Lida.Pond,McNett.Ranch,0.8642,0.79683,0.92215,0.0617,0.022475,0.10712,0.0741,0.02995,0.1282,81
bicolor.eurysomas,Eagle.Lake,Lida.Pond,McNett.Ranch,0.9467,0.8983,0.9863,0.04,0.0116,0.0822,0.0133,0,0.0395,75
bicolor.eurysomas,Eagle.Lake,Lida.Pond,mohavensis,0.3014,0.219465,0.39133,0.2603,0.1746,0.3418,0.4384,0.344705,0.539775,73
bicolor.eurysomas,Eagle.Lake,Lida.Pond,mohavensis,0.2949,0.2078,0.380335,0.3333,0.2466,0.4247,0.3718,0.281165,0.469745,78
bicolor.eurysomas,Eagle.Lake,Lida.Pond,mohavensis,0.3973,0.3014,0.494115,0.2466,0.16919,0.3333,0.3562,0.26965,0.44832,73
bicolor.eurysomas,Eagle.Lake,Lida.Pond,newarkensis,0.3378,0.2436,0.42689,0.1892,0.1143,0.2683,0.473,0.375,0.566725,74
bicolor.eurysomas,Eagle.Lake,Lida.Pond,newarkensis,0.28,0.2,0.3611,0.2133,0.13847,0.28751,0.5067,0.415295,0.60241,75
bicolor.eurysomas,Eagle.Lake,Lida.Pond,newarkensis,0.1875,0.10903,0.28,0.2812,0.1875,0.386055,0.5312,0.42307,0.6349,64
bicolor.eurysomas,Eagle.Lake,Lida.Pond,obesus.snyderi,0.3793,0.27419,0.480835,0.2759,0.179035,0.375,0.3448,0.245255,0.4528,58
bicolor.eurysomas,Eagle.Lake,Lida.Pond,obesus.snyderi,0.3158,0.233755,0.4058,0.3026,0.2192,0.3929,0.3816,0.2824,0.4706,76
bicolor.eurysomas,Eagle.Lake,Lida.Pond,obesus.snyderi,0.2381,0.14807,0.32143,0.1746,0.1017,0.26036,0.5873,0.4861,0.683345,63
bicolor.eurysomas,Eagle.Lake,Lida.Pond,obesus.toikona,0.2917,0.20507,0.3867,0.3056,0.2209,0.4,0.4028,0.3043,0.5,72
bicolor.eurysomas,Eagle.Lake,Lida.Pond,obesus.toikona,0.2805,0.1974,0.367125,0.3415,0.253,0.42556,0.378,0.2941,0.472275,82
bicolor.eurysomas,Eagle.Lake,Lida.Pond,obesus.toikona,0.3188,0.22618,0.4085,0.2464,0.16218,0.3333,0.4348,0.3425,0.541095,69
bicolor.eurysomas,Eagle.Lake,Lida.Pond,P..macrolepidotus,0.2769,0.1833,0.3651,0.2462,0.1667,0.3333,0.4769,0.38025,0.58003,65
bicolor.eurysomas,Eagle.Lake,Lida.Pond,P..macrolepidotus,0.2424,0.14708,0.3295,0.2273,0.1493,0.32083,0.5303,0.428495,0.639385,66
bicolor.eurysomas,Eagle.Lake,Lida.Pond,P..macrolepidotus,0.2414,0.15245,0.3333,0.1897,0.109385,0.277845,0.569,0.462925,0.67803,58
bicolor.eurysomas,Eagle.Lake,Lida.Pond,P.macrolepidotus,0.3108,0.2222,0.40012,0.2297,0.15,0.313445,0.4595,0.367055,0.5556,74
bicolor.eurysomas,Eagle.Lake,Lida.Pond,P.macrolepidotus,0.2424,0.1587,0.3333,0.2121,0.131095,0.2909,0.5455,0.4429,0.645675,66
bicolor.eurysomas,Eagle.Lake,Lida.Pond,P.macrolepidotus,0.2115,0.121935,0.3061,0.2308,0.1395,0.32817,0.5577,0.44,0.67924,52
bicolor.eurysomas,Eagle.Lake,Lida.Pond,Railroad.Valley,0.3061,0.19567,0.4167,0.4082,0.28945,0.5333,0.2857,0.18,0.387855,49
bicolor.eurysomas,Eagle.Lake,Lida.Pond,Railroad.Valley,0.2549,0.159895,0.357245,0.3529,0.2444,0.4727,0.3922,0.280665,0.50823,51
bicolor.eurysomas,Eagle.Lake,Lida.Pond,Railroad.Valley,0.2364,0.1455,0.3333,0.3273,0.2258,0.4286,0.4364,0.327585,0.551725,55
bicolor.eurysomas,Eagle.Lake,Lida.Pond,Rose.Creek.Reservoir,0.2051,0.0938,0.30627,0.359,0.2222,0.4857,0.4359,0.31421,0.5758,39
bicolor.eurysomas,Eagle.Lake,Lida.Pond,Rose.Creek.Reservoir,0.1957,0.11098,0.3019,0.3261,0.20925,0.44006,0.4783,0.3617,0.6061,46
bicolor.eurysomas,Eagle.Lake,Lida.Pond,Rose.Creek.Reservoir,0.2321,0.1429,0.3333,0.3571,0.25,0.463,0.4107,0.30897,0.5185,56
bicolor.eurysomas,Eagle.Lake,Lida.Pond,thalassinus,0.2597,0.17948,0.33911,0.1948,0.125,0.269705,0.5455,0.45,0.63893,77
bicolor.eurysomas,Eagle.Lake,Lida.Pond,thalassinus,0.2097,0.1228,0.3065,0.2742,0.183225,0.3636,0.5161,0.40377,0.614355,62
bicolor.eurysomas,Eagle.Lake,Lida.Pond,thalassinus,0.2,0.117535,0.29554,0.2,0.111,0.2963,0.6,0.4894,0.71112,50
bicolor.eurysomas,Eagle.Lake,Lida.Pond,thalassinus.vaccaceps,0.1951,0.1282,0.27141,0.1341,0.07448,0.2,0.6707,0.58459,0.75,82
bicolor.eurysomas,Eagle.Lake,Lida.Pond,thalassinus.vaccaceps,0.2121,0.13697,0.296965,0.1061,0.04817,0.17574,0.6818,0.5902,0.7761,66
bicolor.eurysomas,Eagle.Lake,Lida.Pond,thalassinus.vaccaceps,0.1806,0.10808,0.2537,0.0833,0.0294,0.1429,0.7361,0.65057,0.8169,72
bicolor.eurysomas,Eagle.Lake,Lida.Pond,Upper.Humboldt.River,0.2679,0.174525,0.3636,0.4464,0.3396,0.5556,0.2857,0.191125,0.3889,56
bicolor.eurysomas,Eagle.Lake,Lida.Pond,Upper.Humboldt.River,0.1724,0.09298,0.258635,0.4655,0.357025,0.5714,0.3621,0.265245,0.4717,58
bicolor.eurysomas,Eagle.Lake,Lida.Pond,Upper.Humboldt.River,0.3958,0.2766,0.51022,0.3333,0.2326,0.45107,0.2708,0.16653,0.37848,48
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,Little.Soda.Lake,0.3636,0.22846,0.5,0.303,0.1667,0.4444,0.3333,0.194355,0.4688,33
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,Little.Soda.Lake,0.3148,0.2115,0.42379,0.2963,0.1923,0.4,0.3889,0.28298,0.5088,54
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,Little.Soda.Lake,0.3,0.1957,0.4091,0.38,0.2667,0.5,0.32,0.21134,0.4386,50
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,McNett.Ranch,0.2769,0.1967,0.3623,0.3385,0.245465,0.4384,0.3846,0.2857,0.4844,65
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,McNett.Ranch,0.3194,0.233775,0.409135,0.375,0.28399,0.4667,0.3056,0.2162,0.39753,72
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,McNett.Ranch,0.2375,0.15729,0.313335,0.3875,0.297535,0.486535,0.375,0.2857,0.4605,80
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,mohavensis,0.119,0.04,0.200225,0.2857,0.17235,0.4048,0.5952,0.47614,0.719335,42
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,mohavensis,0.2121,0.1,0.33368,0.3333,0.2,0.4706,0.4545,0.31017,0.6,33
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,mohavensis,0.3023,0.1892,0.413,0.2791,0.169645,0.39394,0.4186,0.29787,0.5455,43
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,newarkensis,0.2353,0.1429,0.3396,0.1765,0.0943,0.2632,0.5882,0.4706,0.6957,51
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,newarkensis,0.2353,0.142755,0.3333,0.1961,0.1019,0.2791,0.5686,0.4667,0.678,51
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,newarkensis,0.2985,0.2063,0.3871,0.1493,0.0833,0.22502,0.5522,0.45824,0.6557,67
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,obesus.snyderi,0.2581,0.1739,0.3538,0.3387,0.2458,0.4333,0.4032,0.298485,0.5077,62
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,obesus.snyderi,0.2623,0.17304,0.35717,0.2787,0.187385,0.37886,0.459,0.35997,0.5614,61
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,obesus.snyderi,0.2075,0.113095,0.3061,0.3396,0.229485,0.44623,0.4528,0.3333,0.57412,53
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,obesus.toikona,0.2273,0.14708,0.31674,0.303,0.2121,0.4028,0.4697,0.3667,0.573815,66
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,obesus.toikona,0.1864,0.1091,0.274215,0.322,0.232035,0.4262,0.4915,0.379965,0.583365,59
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,obesus.toikona,0.2581,0.1667,0.3548,0.2419,0.16062,0.3333,0.5,0.394375,0.59701,62
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,P..macrolepidotus,0.25,0.1569,0.35717,0.3077,0.19667,0.411845,0.4423,0.3276,0.5537,52
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,P..macrolepidotus,0.2586,0.16936,0.3571,0.2414,0.154845,0.343825,0.5,0.387765,0.604225,58
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,P..macrolepidotus,0.2167,0.128555,0.3,0.2833,0.1887,0.37747,0.5,0.39658,0.608165,60
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,P.macrolepidotus,0.2963,0.193475,0.4,0.2407,0.1509,0.339335,0.463,0.3585,0.5778,54
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,P.macrolepidotus,0.2742,0.1852,0.36926,0.2419,0.155185,0.3333,0.4839,0.383225,0.5862,62
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,P.macrolepidotus,0.2653,0.1667,0.367315,0.2245,0.125,0.3256,0.5102,0.4,0.62272,49
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,Railroad.Valley,0.7273,0.6111,0.8298,0.1364,0.0588,0.23089,0.1364,0.05355,0.22871,44
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,Railroad.Valley,0.6852,0.58178,0.786915,0.1852,0.1,0.274285,0.1296,0.055545,0.20837,54
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,Railroad.Valley,0.6066,0.50789,0.718325,0.1311,0.0625,0.2037,0.2623,0.17802,0.350045,61
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,Rose.Creek.Reservoir,0.2903,0.1562,0.4242,0.4839,0.3235,0.6429,0.2258,0.1111,0.3667,31
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,Rose.Creek.Reservoir,0.2075,0.1207,0.303635,0.4528,0.3393,0.56151,0.3396,0.2321,0.4468,53
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,Rose.Creek.Reservoir,0.093,0.0244,0.17314,0.5349,0.4103,0.6571,0.3721,0.255035,0.5,43
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,thalassinus,0.1833,0.1071,0.2647,0.25,0.1587,0.33962,0.5667,0.4643,0.6667,60
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,thalassinus,0.1042,0.0392,0.181875,0.3333,0.2143,0.4468,0.5625,0.441805,0.68765,48
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,thalassinus,0.1071,0.04478,0.17916,0.2143,0.12489,0.31034,0.6786,0.574085,0.780025,56
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.1515,0.0833,0.22951,0.1364,0.0704,0.2105,0.7121,0.61635,0.806525,66
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.1364,0.07014,0.21221,0.1212,0.0588,0.19129,0.7424,0.6452,0.8333,66
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,thalassinus.vaccaceps,0.1333,0.0556,0.22,0.0667,0,0.1364,0.8,0.7021,0.894755,45
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,Upper.Humboldt.River,0.1538,0.0417,0.28593,0.5385,0.3684,0.7143,0.3077,0.15,0.4643,26
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,Upper.Humboldt.River,0.119,0.0357,0.2,0.4762,0.3421,0.6053,0.4048,0.28874,0.5366,42
bicolor.eurysomas,Eagle.Lake,Little.Fish.Lake.Valley,Upper.Humboldt.River,0.1964,0.1111,0.2857,0.4286,0.32076,0.53494,0.375,0.269135,0.48982,56
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,McNett.Ranch,0.2333,0.14038,0.325665,0.3667,0.27139,0.4727,0.4,0.3016,0.5,60
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,McNett.Ranch,0.3333,0.226285,0.4464,0.3519,0.2444,0.46164,0.3148,0.21424,0.4231,54
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,McNett.Ranch,0.2195,0.11098,0.3333,0.3659,0.2439,0.5,0.4146,0.2927,0.54352,41
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,mohavensis,0.3056,0.1818,0.441235,0.3056,0.18596,0.4333,0.3889,0.25637,0.52788,36
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,mohavensis,0.1333,0.04874,0.2222,0.3333,0.22026,0.4474,0.5333,0.42,0.65793,45
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,mohavensis,0.2632,0.153685,0.3939,0.3158,0.1818,0.4375,0.4211,0.2857,0.55275,38
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,newarkensis,0.1111,0.04874,0.18875,0.2593,0.16656,0.35484,0.6296,0.5217,0.734415,54
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,newarkensis,0.12,0.0465,0.2,0.18,0.093,0.26676,0.7,0.590175,0.803615,50
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,newarkensis,0.14,0.0638,0.220015,0.14,0.0612,0.22507,0.72,0.62258,0.8261,50
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,obesus.snyderi,0.2727,0.1667,0.36922,0.3273,0.22578,0.4444,0.4,0.2857,0.51613,55
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,obesus.snyderi,0.0769,0,0.1739,0.2692,0.1288,0.4286,0.6538,0.482735,0.812615,26
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,obesus.snyderi,0.2424,0.125,0.3684,0.2424,0.12481,0.3784,0.5152,0.3704,0.6667,33
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,obesus.toikona,0.3182,0.2,0.4286,0.3182,0.2,0.4375,0.3636,0.245565,0.4865,44
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,obesus.toikona,0.2245,0.128175,0.32503,0.2857,0.18591,0.4,0.4898,0.37778,0.6098,49
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,obesus.toikona,0.2143,0.1273,0.3065,0.25,0.1538,0.34002,0.5357,0.4286,0.654535,56
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,P..macrolepidotus,0.2105,0.11095,0.3243,0.3158,0.1905,0.4412,0.4737,0.3333,0.61703,38
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,P..macrolepidotus,0.2,0.1154,0.3,0.3,0.187425,0.404425,0.5,0.375,0.6182,50
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,P..macrolepidotus,0.1471,0.052535,0.25,0.2941,0.1714,0.4242,0.5588,0.4194,0.697,34
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,P.macrolepidotus,0.1795,0.079945,0.2895,0.2051,0.1034,0.3158,0.6154,0.4848,0.7381,39
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,P.macrolepidotus,0.2453,0.1509,0.35,0.2453,0.1538,0.34,0.5094,0.3958,0.62272,53
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,P.macrolepidotus,0.1818,0.093,0.2826,0.1818,0.0952,0.270895,0.6364,0.52072,0.75515,44
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,Railroad.Valley,0.2449,0.1489,0.345535,0.2857,0.17856,0.39582,0.4694,0.354135,0.590945,49
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,Railroad.Valley,0.2105,0.10867,0.322685,0.2632,0.149945,0.38243,0.5263,0.39979,0.65793,38
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,Railroad.Valley,0.3571,0.241285,0.4706,0.1667,0.0811,0.2609,0.4762,0.3415,0.60019,42
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,Rose.Creek.Reservoir,0.3103,0.172115,0.4545,0.2414,0.1154,0.3913,0.4483,0.2917,0.6,29
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,Rose.Creek.Reservoir,0.5,0.3529,0.643015,0.2059,0.1,0.3333,0.2941,0.15904,0.4286,34
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,Rose.Creek.Reservoir,0.2632,0.149945,0.3871,0.3947,0.2619,0.5333,0.3421,0.21867,0.4829,38
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,thalassinus,0.1304,0.0526,0.2143,0.2174,0.125,0.324365,0.6522,0.538405,0.7708,46
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,thalassinus,0.1754,0.0962,0.2586,0.2632,0.1698,0.3617,0.5614,0.45274,0.6724,57
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,thalassinus,0.1455,0.0702,0.2222,0.2364,0.150855,0.3276,0.6182,0.51847,0.725025,55
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,thalassinus.vaccaceps,0.0714,0.0192,0.1429,0.119,0.0455,0.2105,0.8095,0.70365,0.9032,42
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,thalassinus.vaccaceps,0.1343,0.06779,0.20377,0.194,0.1212,0.2857,0.6716,0.5672,0.7612,67
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,thalassinus.vaccaceps,0.1333,0.0526,0.225,0.1778,0.087665,0.27279,0.6889,0.5714,0.79493,45
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,Upper.Humboldt.River,0.2667,0.1333,0.4,0.4333,0.285475,0.5862,0.3,0.16,0.45846,30
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,Upper.Humboldt.River,0.2353,0.1111,0.35157,0.3824,0.236725,0.5152,0.3824,0.2571,0.5333,34
bicolor.eurysomas,Eagle.Lake,Little.Soda.Lake,Upper.Humboldt.River,0.3103,0.179455,0.4706,0.4483,0.2812,0.6,0.2414,0.1071,0.381,29
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,mohavensis,0.275,0.15608,0.4,0.25,0.1389,0.3571,0.475,0.3429,0.612235,40
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,mohavensis,0.3438,0.24639,0.44269,0.2344,0.148575,0.326935,0.4219,0.3239,0.5294,64
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,mohavensis,0.2143,0.1111,0.32,0.1905,0.0962,0.303065,0.5952,0.4681,0.7333,42
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,newarkensis,0.1923,0.11955,0.2676,0.2692,0.18591,0.3625,0.5385,0.44573,0.6338,78
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,newarkensis,0.3,0.21785,0.378445,0.1375,0.0735,0.2048,0.5625,0.4667,0.656265,80
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,newarkensis,0.1692,0.096755,0.25,0.2615,0.174535,0.348515,0.5692,0.469655,0.67532,65
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,obesus.snyderi,0.2273,0.142785,0.32143,0.2879,0.1967,0.37891,0.4848,0.3816,0.5909,66
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,obesus.snyderi,0.32,0.232555,0.404545,0.24,0.16,0.3182,0.44,0.34836,0.5352,75
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,obesus.snyderi,0.2424,0.163225,0.328805,0.2879,0.1935,0.387855,0.4697,0.365385,0.571505,66
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,obesus.toikona,0.3165,0.231655,0.40241,0.2658,0.191165,0.354445,0.4177,0.3293,0.507835,79
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,obesus.toikona,0.3291,0.24439,0.413325,0.2658,0.1884,0.34383,0.4051,0.3176,0.488115,79
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,obesus.toikona,0.3519,0.24983,0.4615,0.2963,0.19605,0.39582,0.3519,0.2456,0.460075,54
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,P..macrolepidotus,0.3333,0.2128,0.44449,0.1569,0.0769,0.25452,0.5098,0.392865,0.632795,51
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,P..macrolepidotus,0.2885,0.189175,0.3962,0.2115,0.11995,0.3095,0.5,0.3833,0.61824,52
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,P..macrolepidotus,0.3077,0.215345,0.40542,0.2308,0.150665,0.315865,0.4615,0.365025,0.5695,65
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,P.macrolepidotus,0.2909,0.1887,0.391915,0.2364,0.14577,0.3333,0.4727,0.3651,0.588255,55
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,P.macrolepidotus,0.3125,0.2154,0.41826,0.1719,0.0968,0.254,0.5156,0.4032,0.619,64
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,P.macrolepidotus,0.2881,0.193,0.386055,0.2373,0.15,0.333545,0.4746,0.36531,0.5833,59
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,Railroad.Valley,0.3273,0.22806,0.4386,0.2182,0.125,0.317595,0.4545,0.337955,0.56,55
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,Railroad.Valley,0.3571,0.25419,0.47175,0.1607,0.08057,0.2449,0.4821,0.36719,0.584965,56
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,Railroad.Valley,0.3654,0.259965,0.47924,0.3462,0.233265,0.45612,0.2885,0.18638,0.39582,52
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,Rose.Creek.Reservoir,0.1176,0.0312,0.212135,0.4706,0.33285,0.6111,0.4118,0.2778,0.545645,34
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,Rose.Creek.Reservoir,0.2115,0.122,0.31256,0.4231,0.3182,0.5417,0.3654,0.25528,0.47924,52
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,Rose.Creek.Reservoir,0.2326,0.125,0.34214,0.3721,0.2564,0.5,0.3953,0.274975,0.52175,43
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,thalassinus,0.2143,0.13326,0.29173,0.2143,0.132385,0.303,0.5714,0.4776,0.6711,70
bicolor.eurysomas,Eagle.Lake,McNett.Ranch,thalassinus,0.2471,0.17856,0.3297,0.1882,0.119,0.263225,0.5647,0.4658,0.64867,85
